fk_parcel_id,varnish_type,run_number,varnish_amount_kg,solvent_amount_kg,run_status,run_date
417,PL1019-34,1,261,303,1,2024-11-06
417,DE4488-3LV,2,1492,472,1,2024-11-10
417,DE5449-4,3,68,65,1,2024-11-12
418,PL1019-34,1,333,131,1,2024-11-08
418,DE4488-3LV,2,430,472,1,2024-11-12
418,DE5449-4,3,85,42,1,2024-11-14
419,PL1019-34,1,479,213,1,2024-11-10
419,DE4488-3LV,2,897,171,1,2024-11-12
419,DE5449-4,3,109,336,1,2024-11-14
420,PL1019-34,1,1234,206,1,2024-11-11
420,DE4488-3LV,2,907,307,1,2024-11-13
420,DE5449-4,3,826,312,1,2024-11-17
421,PL1019-34,1,429,463,1,2024-11-11
421,DE4488-3LV,2,77,483,1,2024-11-12
421,DE5449-4,3,1090,447,1,2024-11-13
422,PL1019-34,1,1129,209,1,2024-11-06
422,818062,2,495,74,1,2024-11-07
422,818062,3,1175,169,1,2024-11-11
423,PL1019-34,1,631,459,1,2024-11-09
423,818062,2,646,80,1,2024-11-11
423,818062,3,883,99,1,2024-11-12
424,PL1019-34,1,62,127,1,2024-11-10
424,818062,2,1357,499,1,2024-11-11
424,818062,3,1340,199,1,2024-11-14
425,PL1019-34,1,1278,181,1,2024-11-11
425,818062,2,485,209,1,2024-11-14
425,818062,3,726,486,1,2024-11-16
426,---,1,960,303,1,2024-11-04
427,---,1,270,44,1,2024-11-04
428,---,1,575,104,1,2024-11-05
429,---,1,1023,465,1,2024-11-06
430,---,1,1443,278,1,2024-11-06
431,---,1,609,156,1,2024-11-07
432,---,1,1066,108,1,2024-11-09
433,---,1,1070,456,1,2024-11-10
434,---,1,334,67,1,2024-11-10
435,---,1,247,66,1,2024-11-11
436,---,1,12,297,1,2024-11-12
437,---,1,732,155,1,2024-11-13
438,---,1,616,417,1,2024-11-15
439,---,1,843,375,1,2024-11-15
440,---,1,489,136,1,2024-11-15
441,---,1,825,360,1,2024-11-18
442,---,1,1401,287,1,2024-11-21
443,PL1019-34,1,411,238,1,2024-11-04
443,DE4488-2HV,2,180,347,1,2024-11-05
443,DE5449-4,3,1044,364,1,2024-11-06
444,PL1019-34,1,1304,205,1,2024-11-05
444,DE4488-2HV,2,1149,357,1,2024-11-06
444,DE5449-4,3,1241,45,1,2024-11-08
445,PL1019-34,1,55,277,1,2024-11-05
445,DE4488-2HV,2,1060,327,1,2024-11-06
445,DE5449-4,3,568,232,1,2024-11-08
446,PL1019-34,1,865,85,1,2024-11-06
446,DE4488-2HV,2,1207,150,1,2024-11-10
446,DE5449-4,3,586,125,1,2024-11-12
447,PL1019-34,1,389,246,1,2024-11-06
447,DE4488-2HV,2,1167,424,1,2024-11-09
447,DE5449-4,3,15,38,1,2024-11-13
448,PL1019-34,1,494,178,1,2024-11-07
448,DE4488-2HV,2,1320,387,1,2024-11-09
448,DE5449-4,3,606,375,1,2024-11-10
449,PL1019-34,1,413,87,1,2024-11-07
449,DE4488-2HV,2,1472,392,1,2024-11-10
449,DE5449-4,3,1412,448,1,2024-11-11
450,PL1019-34,1,1121,182,1,2024-11-07
450,DE4488-2HV,2,515,4,1,2024-11-09
450,DE5449-4,3,1114,38,1,2024-11-11
451,PL1019-34,1,1196,17,1,2024-11-08
451,DE4488-2HV,2,188,339,1,2024-11-09
451,DE5449-4,3,643,456,1,2024-11-12
452,PL1019-34,1,704,169,1,2024-11-09
452,DE4488-2HV,2,1359,431,1,2024-11-10
452,DE5449-4,3,1479,283,1,2024-11-11
453,PL1019-34,1,1153,114,1,2024-11-09
453,DE4488-2HV,2,169,154,1,2024-11-12
453,DE5449-4,3,582,34,1,2024-11-14
454,PL1019-34,1,145,296,1,2024-11-09
454,DE4488-2HV,2,1432,210,1,2024-11-10
454,DE5449-4,3,939,144,1,2024-11-12
455,PL1019-34,1,824,79,1,2024-11-10
455,DE4488-2HV,2,1332,253,1,2024-11-11
455,DE5449-4,3,339,325,1,2024-11-12
456,PL1019-34,1,1342,462,1,2024-11-04
456,101 597,2,863,135,1,2024-11-06
457,PL1019-34,1,456,145,1,2024-11-07
457,101 597,2,1225,450,1,2024-11-09
458,PL1019-34,1,1174,46,1,2024-11-07
458,101 597,2,299,104,1,2024-11-10
459,PL1019-34,1,1038,446,1,2024-11-07
459,101 597,2,846,89,1,2024-11-09
460,PL1019-34,1,475,52,1,2024-11-08
460,101 597,2,161,266,1,2024-11-09
461,PL1019-34,1,249,366,1,2024-11-08
461,101 597,2,382,19,1,2024-11-09
462,PL1019-34,1,50,495,1,2024-11-08
462,101 597,2,748,440,1,2024-11-09
463,PL1019-34,1,1420,246,1,2024-11-08
463,101 597,2,1234,433,1,2024-11-09
464,PL1019-34,1,650,284,1,2024-11-08
464,101 597,2,1254,182,1,2024-11-11
465,PL1019-34,1,532,166,1,2024-11-08
465,101 597,2,1129,293,1,2024-11-09
466,PL1019-34,1,145,387,1,2024-11-10
466,101 597,2,1100,392,1,2024-11-13
467,PL1019-34,1,998,107,1,2024-11-11
467,101 597,2,362,217,1,2024-11-15
468,PL1019-34,1,175,321,1,2024-11-11
468,101 597,2,171,157,1,2024-11-12
469,PL1019-34,1,87,324,1,2024-11-12
469,101 597,2,653,159,1,2024-11-14
470,PL1019-34,1,304,182,1,2024-11-12
470,101 597,2,1036,159,1,2024-11-14
471,PL1019-34,1,764,217,1,2024-11-13
471,101 597,2,760,367,1,2024-11-14
472,PL1019-34,1,520,485,1,2024-11-14
472,101 597,2,1198,381,1,2024-11-18
473,PL1019-34,1,448,309,1,2024-11-15
473,101 597,2,1096,340,1,2024-11-16
474,PL1019-34,1,783,205,1,2024-11-15
474,101 597,2,1296,236,1,2024-11-16
475,PL1019-34,1,1084,292,1,2024-11-16
475,101 597,2,604,119,1,2024-11-18
476,PL1019-34,1,1002,373,1,2024-11-17
476,101 597,2,1449,339,1,2024-11-18
477,PL1019-34,1,962,31,1,2024-11-19
477,101 597,2,939,443,1,2024-11-23
478,PL1019-34,1,1405,148,1,2024-11-21
478,101 597,2,177,286,1,2024-11-23
479,PL1019-34,1,609,389,1,2024-11-21
479,101 597,2,430,371,1,2024-11-22
480,PL1019-34,1,380,3,1,2024-11-21
480,101 597,2,981,155,1,2024-11-22
481,PL1019-34,1,1440,243,1,2024-11-04
481,DE4488-3LV,2,638,186,1,2024-11-05
481,DE5449-4,3,29,60,1,2024-11-06
482,PL1019-34,1,342,474,1,2024-11-04
482,DE4488-3LV,2,1229,40,1,2024-11-05
482,DE5449-4,3,1126,482,1,2024-11-07
483,PL1019-34,1,751,358,1,2024-11-04
483,DE4488-3LV,2,874,82,1,2024-11-06
483,DE5449-4,3,597,437,1,2024-11-07
484,PL1019-34,1,284,233,1,2024-11-06
484,DE4488-3LV,2,1389,162,1,2024-11-08
484,DE5449-4,3,782,170,1,2024-11-09
485,PL1019-34,1,563,203,1,2024-11-08
485,DE4488-3LV,2,1479,341,1,2024-11-09
485,DE5449-4,3,1239,227,1,2024-11-11
486,---,1,29,224,1,2024-11-01
487,---,1,256,436,1,2024-11-02
488,---,1,1268,62,1,2024-11-02
489,---,1,719,104,1,2024-11-02
490,---,1,813,31,1,2024-11-02
491,---,1,1033,161,1,2024-11-02
492,---,1,1067,97,1,2024-11-02
493,28S30WB-1,1,254,497,1,2024-11-01
493,PL1019-34,2,1356,52,1,2024-11-02
494,28S30WB-1,1,1469,56,1,2024-11-01
494,PL1019-34,2,705,470,1,2024-11-02
495,28S30WB-1,1,443,342,1,2024-11-02
495,PL1019-34,2,97,319,1,2024-11-03
496,28S30WB-1,1,981,356,1,2024-11-03
496,PL1019-34,2,1483,302,1,2024-11-05
497,28S30WB-1,1,1371,433,1,2024-11-03
497,PL1019-34,2,638,247,1,2024-11-05
498,28S30WB-1,1,664,14,1,2024-11-04
498,PL1019-34,2,934,410,1,2024-11-05
499,28S30WB-1,1,723,201,1,2024-11-04
499,PL1019-34,2,44,70,1,2024-11-05
500,28S30WB-1,1,1453,181,1,2024-11-04
500,PL1019-34,2,221,345,1,2024-11-05
501,28S30WB-1,1,111,254,1,2024-11-06
501,PL1019-34,2,507,139,1,2024-11-08
519,PL1019-34,1,392,10,1,2024-10-30
519,101 597,2,1338,320,1,2024-11-01
520,PL1019-34,1,80,307,1,2024-10-30
520,101 597,2,1225,101,1,2024-11-01
521,PL1019-34,1,602,318,1,2024-10-30
521,101 597,2,691,120,1,2024-10-31
522,PL1019-34,1,1377,414,1,2024-10-31
522,101 597,2,421,50,1,2024-11-01
523,PL1019-34,1,128,148,1,2024-10-31
523,101 597,2,382,165,1,2024-11-02
524,PL1019-34,1,685,164,1,2024-10-31
524,101 597,2,538,375,1,2024-11-03
525,PL1019-34,1,480,213,1,2024-10-31
525,101 597,2,1150,362,1,2024-11-01
526,PL1019-34,1,1422,342,1,2024-11-01
526,101 597,2,1175,121,1,2024-11-02
527,PL1019-34,1,811,9,1,2024-11-03
527,101 597,2,295,484,1,2024-11-04
528,PL1019-34,1,798,355,1,2024-11-04
528,101 597,2,713,349,1,2024-11-05
529,PL1019-34,1,585,266,1,2024-11-06
529,101 597,2,159,383,1,2024-11-08
530,PL1019-34,1,1278,254,1,2024-11-06
530,101 597,2,106,477,1,2024-11-07
531,PL1019-34,1,430,215,1,2024-11-06
531,101 597,2,1097,163,1,2024-11-07
532,PL1019-34,1,1272,445,1,2024-11-06
532,101 597,2,1205,264,1,2024-11-09
533,PL1019-34,1,1322,452,1,2024-11-06
533,101 597,2,1279,389,1,2024-11-09
534,PL1019-34,1,1380,55,1,2024-11-06
534,101 597,2,61,39,1,2024-11-07
535,PL1019-34,1,520,146,1,2024-11-06
535,101 597,2,997,297,1,2024-11-09
536,PL1019-34,1,1068,435,1,2024-11-06
536,101 597,2,590,76,1,2024-11-07
537,---,1,191,25,1,2024-10-30
537,---,2,982,116,1,2024-10-31
538,---,1,870,178,1,2024-10-31
538,---,2,510,432,1,2024-11-01
539,---,1,937,178,1,2024-10-31
539,---,2,1300,335,1,2024-11-01
540,---,1,1258,312,1,2024-11-03
540,---,2,543,443,1,2024-11-06
541,---,1,162,340,1,2024-11-03
541,---,2,285,332,1,2024-11-05
542,---,1,1008,63,1,2024-11-04
542,---,2,142,422,1,2024-11-05
543,---,1,448,407,1,2024-11-04
543,---,2,708,1,1,2024-11-06
544,---,1,72,414,1,2024-11-04
544,---,2,405,29,1,2024-11-06
545,---,1,120,274,1,2024-11-07
545,---,2,514,318,1,2024-11-10
546,---,1,894,217,1,2024-11-08
546,---,2,82,208,1,2024-11-11
547,---,1,232,342,1,2024-11-10
547,---,2,871,37,1,2024-11-12
548,---,1,944,346,1,2024-11-11
548,---,2,1155,424,1,2024-11-12
549,---,1,1325,500,1,2024-11-11
549,---,2,600,333,1,2024-11-12
550,---,1,1306,100,1,2024-11-12
550,---,2,99,107,1,2024-11-14
551,---,1,606,54,1,2024-11-14
551,---,2,403,210,1,2024-11-16
552,---,1,261,189,1,2024-11-16
552,---,2,15,85,1,2024-11-19
553,---,1,1220,181,1,2024-11-16
553,---,2,1428,9,1,2024-11-17
554,---,1,970,388,1,2024-11-17
554,---,2,1262,42,1,2024-11-19
555,---,1,541,147,1,2024-11-17
555,---,2,686,69,1,2024-11-18
556,---,1,1239,170,1,2024-11-17
556,---,2,881,294,1,2024-11-18
557,---,1,191,378,1,2024-11-18
557,---,2,353,114,1,2024-11-21
558,---,1,1270,232,1,2024-11-21
558,---,2,1276,376,1,2024-11-22
559,---,1,1486,182,1,2024-11-21
559,---,2,1031,295,1,2024-11-22
560,---,1,514,256,1,2024-11-22
560,---,2,1323,387,1,2024-11-23
561,---,1,312,475,1,2024-11-22
561,---,2,185,127,1,2024-11-25
562,---,1,1034,193,1,2024-11-22
562,---,2,568,58,1,2024-11-24
563,---,1,1120,297,1,2024-11-22
563,---,2,170,489,1,2024-11-23
564,816944,1,165,119,1,2024-10-30
564,816361,2,30,372,1,2024-11-01
565,816944,1,394,458,1,2024-11-01
565,816361,2,540,197,1,2024-11-02
566,816944,1,1215,225,1,2024-11-01
566,816361,2,281,308,1,2024-11-04
567,816944,1,1138,329,1,2024-11-02
567,816361,2,927,137,1,2024-11-03
568,816944,1,452,203,1,2024-11-02
568,816361,2,1159,239,1,2024-11-04
569,816944,1,597,133,1,2024-11-05
569,816361,2,830,122,1,2024-11-07
570,816944,1,1199,236,1,2024-11-05
570,816361,2,886,458,1,2024-11-06
571,816944,1,1218,83,1,2024-11-06
571,816361,2,1270,431,1,2024-11-09
572,816944,1,1392,365,1,2024-11-06
572,816361,2,136,489,1,2024-11-07
573,816944,1,1167,273,1,2024-11-08
573,816361,2,1297,50,1,2024-11-10
574,816944,1,375,299,1,2024-11-08
574,816361,2,190,365,1,2024-11-09
575,816944,1,368,292,1,2024-11-11
575,816361,2,896,140,1,2024-11-12
576,816944,1,190,346,1,2024-11-11
576,816361,2,168,85,1,2024-11-13
577,816944,1,896,330,1,2024-11-11
577,816361,2,529,41,1,2024-11-13
578,816944,1,862,434,1,2024-11-11
578,816361,2,777,263,1,2024-11-12
579,816944,1,1426,23,1,2024-11-11
579,816361,2,882,319,1,2024-11-12
580,816944,1,139,367,1,2024-11-11
580,816361,2,1206,277,1,2024-11-13
581,PL1019-34,1,152,20,1,2024-10-30
581,816361,2,249,487,1,2024-10-31
582,PL1019-34,1,381,66,1,2024-10-31
582,816361,2,243,305,1,2024-11-01
583,PL1019-34,1,359,328,1,2024-11-01
583,816361,2,150,130,1,2024-11-05
584,PL1019-34,1,302,464,1,2024-11-01
584,816361,2,1316,16,1,2024-11-03
585,PL1019-34,1,836,80,1,2024-11-01
585,816361,2,432,480,1,2024-11-04
586,PL1019-34,1,1255,307,1,2024-11-01
586,816361,2,268,394,1,2024-11-02
587,PL1019-34,1,456,489,1,2024-11-03
587,816361,2,246,450,1,2024-11-04
588,PL1014-59,1,218,266,1,2024-10-28
588,DE4488-3LV,2,165,201,1,2024-10-30
588,DE5449-4,3,1486,15,1,2024-11-03
589,PL1014-59,1,1005,189,1,2024-10-29
589,DE4488-3LV,2,1010,131,1,2024-10-31
589,DE5449-4,3,787,486,1,2024-11-02
590,PL1014-59,1,1055,170,1,2024-10-31
590,DE4488-3LV,2,679,304,1,2024-11-01
590,DE5449-4,3,1355,80,1,2024-11-02
591,PL1014-59,1,918,124,1,2024-11-01
591,DE4488-3LV,2,938,375,1,2024-11-04
591,DE5449-4,3,667,421,1,2024-11-05
592,PL1014-59,1,748,310,1,2024-11-01
592,DE4488-3LV,2,1234,119,1,2024-11-02
592,DE5449-4,3,979,26,1,2024-11-04
593,PL1014-59,1,521,209,1,2024-11-01
593,DE4488-3LV,2,967,359,1,2024-11-03
593,DE5449-4,3,750,277,1,2024-11-05
594,PL1014-59,1,213,264,1,2024-11-02
594,DE4488-3LV,2,1144,169,1,2024-11-05
594,DE5449-4,3,511,89,1,2024-11-06
595,PL1014-59,1,1473,265,1,2024-10-28
595,819059,2,506,319,1,2024-10-30
595,816733,3,630,311,1,2024-11-03
596,PL1014-59,1,458,319,1,2024-10-28
596,819059,2,1214,432,1,2024-10-30
596,816733,3,283,449,1,2024-11-01
597,PL1014-59,1,197,464,1,2024-10-28
597,819059,2,946,201,1,2024-10-29
597,816733,3,1303,345,1,2024-10-31
598,PL1014-59,1,722,55,1,2024-10-29
598,819059,2,1122,335,1,2024-10-31
598,816733,3,347,301,1,2024-11-02
599,PL1014-59,1,577,194,1,2024-10-29
599,819059,2,51,354,1,2024-10-31
599,816733,3,1284,129,1,2024-11-01
600,PL1014-59,1,904,485,1,2024-10-31
600,819059,2,453,276,1,2024-11-04
600,816733,3,348,405,1,2024-11-05
601,PL1014-59,1,481,153,1,2024-11-01
601,819059,2,1186,130,1,2024-11-02
601,816733,3,91,28,1,2024-11-05
602,PL1014-59,1,226,198,1,2024-11-02
602,819059,2,757,251,1,2024-11-03
602,816733,3,307,171,1,2024-11-05
603,PL1014-59,1,176,463,1,2024-11-02
603,819059,2,1185,32,1,2024-11-05
603,816733,3,1235,140,1,2024-11-07
604,PL1014-59,1,1304,309,1,2024-11-05
604,819059,2,1129,292,1,2024-11-06
604,816733,3,304,42,1,2024-11-07
605,PL1019-34,1,313,376,1,2024-10-28
605,DE4488-2HV,2,1420,190,1,2024-10-29
605,DE5449-4,3,1419,381,1,2024-10-31
606,PL1019-34,1,1209,439,1,2024-10-29
606,DE4488-2HV,2,282,67,1,2024-10-30
606,DE5449-4,3,1133,69,1,2024-11-01
607,PL1019-34,1,1057,347,1,2024-10-29
607,DE4488-2HV,2,1235,341,1,2024-10-31
607,DE5449-4,3,143,77,1,2024-11-02
608,PL1019-34,1,785,56,1,2024-10-31
608,DE4488-2HV,2,513,419,1,2024-11-01
608,DE5449-4,3,1031,20,1,2024-11-02
609,PL1019-34,1,38,89,1,2024-10-31
609,DE4488-2HV,2,790,457,1,2024-11-03
609,DE5449-4,3,57,84,1,2024-11-07
610,PL1019-34,1,1141,442,1,2024-11-01
610,DE4488-2HV,2,1029,481,1,2024-11-03
610,DE5449-4,3,1100,394,1,2024-11-04
611,PL1019-34,1,868,267,1,2024-11-01
611,DE4488-2HV,2,738,85,1,2024-11-03
611,DE5449-4,3,704,431,1,2024-11-04
612,PL1019-34,1,197,124,1,2024-11-04
612,DE4488-2HV,2,473,26,1,2024-11-05
612,DE5449-4,3,1180,444,1,2024-11-08
613,PL1019-34,1,619,348,1,2024-11-04
613,DE4488-2HV,2,1105,210,1,2024-11-06
613,DE5449-4,3,398,391,1,2024-11-08
614,PL1019-34,1,730,457,1,2024-11-06
614,DE4488-2HV,2,442,474,1,2024-11-07
614,DE5449-4,3,1116,209,1,2024-11-10
615,PL1019-34,1,1316,168,1,2024-11-06
615,DE4488-2HV,2,351,460,1,2024-11-07
615,DE5449-4,3,574,249,1,2024-11-09
616,PL1019-34,1,975,235,1,2024-11-06
616,DE4488-2HV,2,146,219,1,2024-11-09
616,DE5449-4,3,279,150,1,2024-11-11
617,PL1019-34,1,88,92,1,2024-11-07
617,DE4488-2HV,2,1007,181,1,2024-11-08
617,DE5449-4,3,1225,93,1,2024-11-10
618,PL1019-34,1,623,473,1,2024-11-07
618,DE4488-2HV,2,632,277,1,2024-11-08
618,DE5449-4,3,545,269,1,2024-11-11
619,PL1014-59,1,643,374,1,2024-10-28
619,DE4488-2HV,2,387,293,1,2024-10-29
619,DE5449-4,3,1357,341,1,2024-10-31
620,PL1014-59,1,1159,75,1,2024-10-28
620,DE4488-2HV,2,302,58,1,2024-10-29
620,DE5449-4,3,320,393,1,2024-10-30
621,PL1014-59,1,1389,386,1,2024-10-29
621,DE4488-2HV,2,586,222,1,2024-10-31
621,DE5449-4,3,217,99,1,2024-11-01
622,PL1014-59,1,989,279,1,2024-10-29
622,DE4488-2HV,2,440,61,1,2024-10-30
622,DE5449-4,3,1154,73,1,2024-10-31
623,PL1014-59,1,1058,272,1,2024-10-30
623,DE4488-2HV,2,78,337,1,2024-11-01
623,DE5449-4,3,357,154,1,2024-11-03
624,PL1014-59,1,433,138,1,2024-10-31
624,DE4488-2HV,2,737,393,1,2024-11-02
624,DE5449-4,3,771,414,1,2024-11-04
671,---,1,1039,10,1,2024-10-28
671,---,2,1350,297,1,2024-10-31
672,---,1,1282,20,1,2024-10-28
672,---,2,647,21,1,2024-10-30
673,---,1,442,352,1,2024-10-29
673,---,2,1085,314,1,2024-11-01
674,---,1,684,295,1,2024-10-30
674,---,2,480,441,1,2024-11-01
675,---,1,1202,408,1,2024-10-31
675,---,2,1057,304,1,2024-11-01
676,---,1,1161,154,1,2024-11-03
676,---,2,389,290,1,2024-11-05
677,---,1,1180,441,1,2024-11-03
677,---,2,1119,220,1,2024-11-04
678,---,1,1297,233,1,2024-11-03
678,---,2,1306,34,1,2024-11-04
679,---,1,841,430,1,2024-11-06
679,---,2,712,381,1,2024-11-07
680,---,1,1271,83,1,2024-11-06
680,---,2,1327,38,1,2024-11-07
681,---,1,429,5,1,2024-11-07
681,---,2,94,398,1,2024-11-09
682,---,1,605,274,1,2024-11-07
682,---,2,225,116,1,2024-11-09
683,---,1,1500,6,1,2024-11-08
683,---,2,185,308,1,2024-11-09
684,---,1,1209,204,1,2024-11-08
684,---,2,651,20,1,2024-11-10
685,---,1,713,53,1,2024-11-11
685,---,2,96,87,1,2024-11-12
686,---,1,697,430,1,2024-11-11
686,---,2,1342,452,1,2024-11-12
687,---,1,659,115,1,2024-11-11
687,---,2,947,359,1,2024-11-12
688,---,1,1114,13,1,2024-11-11
688,---,2,939,415,1,2024-11-12
689,---,1,548,318,1,2024-11-12
689,---,2,1046,494,1,2024-11-13
690,---,1,502,25,1,2024-11-14
690,---,2,1329,283,1,2024-11-15
691,---,1,478,96,1,2024-11-17
691,---,2,1386,247,1,2024-11-19
692,---,1,1249,180,1,2024-11-17
692,---,2,447,145,1,2024-11-18
693,---,1,253,228,1,2024-11-17
693,---,2,1245,42,1,2024-11-18
694,---,1,465,188,1,2024-11-17
694,---,2,179,250,1,2024-11-18
695,---,1,479,125,1,2024-11-17
695,---,2,1339,293,1,2024-11-18
696,---,1,1169,84,1,2024-11-18
696,---,2,757,232,1,2024-11-19
697,---,1,601,233,1,2024-11-19
697,---,2,237,347,1,2024-11-20
698,28S30WB-1,1,791,174,1,2024-10-28
698,PL1019-34,2,990,279,1,2024-10-29
699,28S30WB-1,1,850,176,1,2024-10-30
699,PL1019-34,2,534,197,1,2024-11-01
700,28S30WB-1,1,1268,197,1,2024-10-30
700,PL1019-34,2,1430,196,1,2024-11-01
701,28S30WB-1,1,173,38,1,2024-10-30
701,PL1019-34,2,1339,210,1,2024-10-31
702,28S30WB-1,1,410,18,1,2024-10-30
702,PL1019-34,2,284,370,1,2024-11-01
703,28S30WB-1,1,1113,421,1,2024-10-31
703,PL1019-34,2,729,34,1,2024-11-04
704,28S30WB-1,1,1358,231,1,2024-11-01
704,PL1019-34,2,649,275,1,2024-11-03
705,28S30WB-1,1,1121,205,1,2024-11-02
705,PL1019-34,2,1423,251,1,2024-11-03
706,28S30WB-1,1,492,182,1,2024-11-02
706,PL1019-34,2,1402,417,1,2024-11-04
707,28S30WB-1,1,1125,162,1,2024-11-02
707,PL1019-34,2,528,92,1,2024-11-05
708,28S30WB-1,1,841,329,1,2024-11-03
708,PL1019-34,2,57,409,1,2024-11-04
709,28S30WB-1,1,865,27,1,2024-11-03
709,PL1019-34,2,889,416,1,2024-11-04
710,28S30WB-1,1,104,63,1,2024-11-06
710,PL1019-34,2,1365,281,1,2024-11-08
711,28S30WB-1,1,857,20,1,2024-11-08
711,PL1019-34,2,1040,150,1,2024-11-10
712,28S30WB-1,1,915,195,1,2024-11-09
712,PL1019-34,2,922,176,1,2024-11-11
713,28S30WB-1,1,1069,237,1,2024-11-10
713,PL1019-34,2,947,361,1,2024-11-11
714,28S30WB-1,1,280,109,1,2024-11-10
714,PL1019-34,2,1489,474,1,2024-11-11
715,28S30WB-1,1,575,219,1,2024-11-10
715,PL1019-34,2,86,491,1,2024-11-11
716,28S30WB-1,1,62,146,1,2024-11-11
716,PL1019-34,2,450,370,1,2024-11-12
717,28S30WB-1,1,302,131,1,2024-11-11
717,PL1019-34,2,809,167,1,2024-11-14
718,PL1014-59,1,1065,475,1,2024-10-23
718,816361,2,1343,114,1,2024-10-25
718,816361,3,345,187,1,2024-10-29
719,PL1014-59,1,560,479,1,2024-10-25
719,816361,2,1064,44,1,2024-10-28
719,816361,3,1142,53,1,2024-10-29
720,PL1014-59,1,289,70,1,2024-10-25
720,816361,2,124,306,1,2024-10-27
720,816361,3,953,465,1,2024-10-28
721,PL1014-59,1,677,291,1,2024-10-25
721,816361,2,511,49,1,2024-10-27
721,816361,3,1386,192,1,2024-10-31
722,PL1014-59,1,80,183,1,2024-10-25
722,816361,2,914,237,1,2024-10-26
722,816361,3,234,339,1,2024-10-28
723,PL1014-59,1,370,106,1,2024-10-27
723,816361,2,307,250,1,2024-10-28
723,816361,3,289,87,1,2024-10-29
724,---,1,436,314,1,2024-10-23
725,---,1,1222,207,1,2024-10-23
726,---,1,193,41,1,2024-10-24
727,---,1,914,159,1,2024-10-24
728,---,1,1474,136,1,2024-10-24
729,---,1,307,239,1,2024-10-24
730,---,1,546,298,1,2024-10-25
731,---,1,782,192,1,2024-10-23
731,---,2,13,262,1,2024-10-24
731,---,3,955,25,1,2024-10-25
731,---,4,1283,275,1,2024-10-28
732,---,1,1359,278,1,2024-10-24
732,---,2,1389,183,1,2024-10-25
732,---,3,1316,428,1,2024-10-26
732,---,4,1034,87,1,2024-10-30
733,---,1,383,374,1,2024-10-24
733,---,2,53,345,1,2024-10-25
733,---,3,1255,352,1,2024-10-26
733,---,4,316,338,1,2024-10-27
734,---,1,492,468,1,2024-10-25
734,---,2,498,245,1,2024-10-26
734,---,3,258,334,1,2024-10-28
734,---,4,410,74,1,2024-10-29
735,---,1,1335,200,1,2024-10-25
735,---,2,270,362,1,2024-10-26
735,---,3,500,225,1,2024-10-29
735,---,4,227,38,1,2024-10-30
736,---,1,892,86,1,2024-10-26
736,---,2,1016,355,1,2024-10-29
736,---,3,732,350,1,2024-10-30
736,---,4,1362,202,1,2024-10-31
737,---,1,497,324,1,2024-10-27
737,---,2,290,2,1,2024-10-28
737,---,3,978,221,1,2024-10-29
737,---,4,601,96,1,2024-10-30
738,---,1,247,308,1,2024-10-27
738,---,2,1366,137,1,2024-10-28
738,---,3,1219,312,1,2024-10-29
738,---,4,148,191,1,2024-10-30
739,---,1,1354,326,1,2024-10-27
739,---,2,1030,164,1,2024-10-29
739,---,3,661,395,1,2024-10-30
739,---,4,882,315,1,2024-11-02
740,---,1,171,295,1,2024-10-27
740,---,2,982,427,1,2024-10-29
740,---,3,1017,87,1,2024-10-31
740,---,4,1198,482,1,2024-11-02
741,---,1,612,463,1,2024-10-27
741,---,2,950,161,1,2024-10-28
741,---,3,428,184,1,2024-10-30
741,---,4,356,146,1,2024-11-02
742,---,1,126,108,1,2024-10-27
742,---,2,682,403,1,2024-10-29
742,---,3,1458,118,1,2024-10-30
742,---,4,277,253,1,2024-10-31
743,---,1,206,162,1,2024-10-28
743,---,2,115,73,1,2024-10-30
743,---,3,1462,246,1,2024-10-31
743,---,4,176,226,1,2024-11-02
744,---,1,691,253,1,2024-10-30
744,---,2,852,379,1,2024-11-01
744,---,3,1341,239,1,2024-11-02
744,---,4,366,217,1,2024-11-04
745,---,1,310,376,1,2024-10-30
745,---,2,1374,350,1,2024-10-31
745,---,3,1182,241,1,2024-11-01
745,---,4,1398,269,1,2024-11-02
746,---,1,392,381,1,2024-10-30
746,---,2,1143,220,1,2024-10-31
746,---,3,1322,468,1,2024-11-03
746,---,4,334,275,1,2024-11-04
747,---,1,269,24,1,2024-10-30
747,---,2,1107,384,1,2024-10-31
747,---,3,1237,140,1,2024-11-02
747,---,4,1455,165,1,2024-11-03
748,---,1,308,274,1,2024-10-30
748,---,2,989,89,1,2024-11-02
748,---,3,693,446,1,2024-11-03
748,---,4,1492,263,1,2024-11-04
749,---,1,18,483,1,2024-10-30
749,---,2,881,418,1,2024-10-31
749,---,3,1440,151,1,2024-11-01
749,---,4,999,224,1,2024-11-02
750,---,1,894,137,1,2024-11-01
750,---,2,881,180,1,2024-11-02
750,---,3,424,423,1,2024-11-03
750,---,4,494,446,1,2024-11-06
751,---,1,665,368,1,2024-11-03
751,---,2,1293,96,1,2024-11-05
751,---,3,412,352,1,2024-11-07
751,---,4,244,49,1,2024-11-08
752,---,1,1194,43,1,2024-11-04
752,---,2,101,339,1,2024-11-05
752,---,3,83,84,1,2024-11-06
752,---,4,186,68,1,2024-11-09
753,---,1,1317,105,1,2024-11-04
753,---,2,642,305,1,2024-11-06
753,---,3,11,54,1,2024-11-08
753,---,4,158,449,1,2024-11-11
754,---,1,167,209,1,2024-11-04
