id,order_code,product_name,factory_code,order_qt,order_date,comments,order_status
1259,BUF22918349,"0,14x918x925 USK G/C",BUF,25000.0,14.09.2022,,0
1260,BIL22860350,"0,17x860x795 BLANK",BIL,30000.0,14.09.2022,,0
1261,BIL22860351,"0,17x860x795 BLANK",BIL,20000.0,14.09.2022,див по піддонах,0
1262,BIL22896352,"0,18x896x795 USK BLANK",BIL,40000.0,14.09.2022,,0
1263,BIL22896353,"0,17x896x795 BLANK",BIL,40000.0,14.09.2022,,0
1264,BIL22896354,"0,17x896x795 BLANK",BIL,20000.0,16.09.2022,,0
1265,BUF22838355,"0,17x838x942 ALU/С",BUF,30000.0,19.09.2022,,0
1266,BUF22838356,"0,17x838x942 ALU/С",BUF,25000.0,19.09.2022,,0
1267,BUF22913357,"0,14x913x766 USK A08",BUF,25000.0,19.09.2022,,0
1268,BUF22913358,"0,14x913x766 USK 21E",BUF,23000.0,19.09.2022,,0
1269,BIL22913359,"0,14x913x766 USK BLANK",BIL,20000.0,19.09.2022,,0
1270,BUF22942360,"0,16x942x790 ALU/С",BUF,26000.0,20.09.2022,,0
1271,BUF22942361,"0,16x942x790 ALU/С",BUF,30000.0,20.09.2022,,0
1272,BUF22096362,OT96 Alu/C HBI auto,BUF,25000.0,20.09.2022,,0
1273,BUF22096363,OT96 Alu/C HBI auto,BUF,22000.0,20.09.2022,,0
1274,DEV22099364,OT99-ELQ9991A0A ARP,DEV,20000.0,21.09.2022,код в лакуванні виправити,0
1275,WEI22153365,OT153-ELQ1542A3A USK,WEI,20000.0,21.09.2022,"рулон з HFI 5,6/2,8",0
1276,WEI22153366,OT153-ELQ1542A3A USK,WEI,20000.0,21.09.2022,,0
1277,WEI22153367,OT153-ELQ1542A3A HBI,WEI,10000.0,21.09.2022,,0
1278,BUF22070368,OT070-ELQ7013A9A TH550,BUF,20000.0,22.09.2022,,0
1279,BUF22070369,OT070-ELQ7013A9A TH550,BUF,20000.0,22.09.2022,,0
1280,BIL22896370,"0,18x896x795 USK BLANK",BIL,35000.0,22.09.2022,,0
1281,BIL22896371,"0,18x896x795 USK BLANK",BIL,35000.0,22.09.2022,,0
1282,BIL22099372,OT99 USK ALU/G,BIL,25000.0,23.09.2022,,0
1283,BIL22099373,OT99 USK ALU/G,BIL,30000.0,23.09.2022,,0
1284,BIL22896374,"0,17x896x795 BLANK",BIL,40000.0,26.09.2022,,0
1285,BIL22896375,"0,17x896x795 BLANK",BIL,40000.0,26.09.2022,,0
1286,BIL22896376,"0,17x896x795 BLANK",BIL,40000.0,26.09.2022,,0
1287,ZNO22153377,OT153-ELQ0561A4A-14400 HBI,ZNO,10000.0,27.09.2022,,0
1288,ZNO22153378,OT153-ELQ0561A2A USK,ZNO,20000.0,27.09.2022,,0
1289,VAJ22096379,OT96 Alu/G Vaja (auto),VAJ,17000.0,27.09.2022,,0
1290,BIL22896380,"0,18x896x795 BLANK",BIL,40000.0,27.09.2022,,0
1291,BUF22830381,"0,18x830x801 Alu/C 28S",BUF,30000.0,28.09.2022,,0
1292,BIL22808382,"0,18x808x908 HBI BLANK",BIL,20000.0,28.09.2022,,0
1293,BIL22808383,"0,20x808x908 HBI BLANK",BIL,14000.0,28.09.2022,,0
1294,BUF22975384,"0,14x975x925 G/C USK",BUF,20000.0,29.09.2022,,0
1295,BUF22913385,"0,14x913x766 USK 21E",BUF,10500.0,29.09.2022,BUF22913311,0
1296,BUF22975386,"0,14x975x925 G/C USK",BUF,20000.0,29.09.2022,,0
1297,BUF22975387,"0,14x975x925 G/C USK",BUF,20000.0,29.09.2022,,0
1298,UTS22954388,"0,17x954x848 W/G",UTS,2142.0,04.10.2022,HBIS+USK,0
1299,UTS22942389,"0,16x942x790 W/G RAS",UTS,1269.0,04.10.2022,,0
1300,UTS22896390,"0,17x896x795 W/G",UTS,4565.0,04.10.2022,,0
1301,UTS22922391,"0,17x922x868 W/G",UTS,1678.0,04.10.2022,TH580+550,0
1302,UTS22896392,"0,18x896x795 W/G",UTS,6546.0,04.10.2022,USK+RASS,0
1303,UTS22838393,"0,17x838x942 -/G",UTS,1802.0,04.10.2022,,0
1304,BIL22877394,"0,18x877x1066 BLANK",BIL,6600.0,06.10.2022,,0
1305,BIL22896395,"0,17x896x942 USK BLANK",BIL,22000.0,06.10.2022,,0
1306,ZNO22153396,OT153-ELQ0561A4A-14400 USK,ZNO,2000.0,07.10.2022,,0
1307,BIL22896397,"0,17x896x942 USK BLANK",BIL,25000.0,13.10.2022,,0
1308,BIL22840398,"0,17x840x942 BLANK",BIL,32000.0,31.10.2022,,0
1309,DEV22070399,OT070-ELQ7033A2A  TH580,DEV,28000.0,31.10.2022,,0
1310,DEV22070400,OT070-ELQ7033A2A  TH580 USK,DEV,20000.0,31.10.2022,рулон 9-10т.,0
1311,BUF22838401,"0,17x838x942 ALU/С",BUF,20000.0,31.10.2022,,0
1312,BUF22838402,"0,17x838x942 USK ALU/С",BUF,11000.0,31.10.2022,,0
1313,BUF22096403,OT96 Alu/C USK auto,BUF,40000.0,01.11.2022,,0
1314,BUF22096404,OT96 Alu/C USK auto,BUF,30000.0,01.11.2022,,0
1315,BIL22808405,"0,20x808x908 USK BLANK",BIL,17000.0,02.11.2022,,0
1316,BIL22808406,"0,20x808x908 HBI BLANK",BIL,17000.0,02.11.2022,,0
1317,VAJ22096407,OT096-A07B05 USK Vaja auto,VAJ,16000.0,02.11.2022,,0
1318,BIL22808408,"0,18x808x908 HBI BLANK",BIL,8000.0,02.11.2022,,0
1319,BIL22808409,"0,18x808x908 USK BLANK",BIL,15000.0,02.11.2022,,0
1320,BIL22950410,"0,27x950x780 USK BLANK",BIL,1200.0,02.11.2022,,0
1321,BUF22975411,"0,14x975x925 G/C USK",BUF,40000.0,02.11.2022,,0
1322,ZNO22153412,OT153-ELQ1554A0A USK,ZNO,15000.0,02.11.2022,,0
1323,ZNO22153413,OT153-ELQ1554A0A USK,ZNO,13000.0,02.11.2022,,0
1324,BUF22920414,"0,16x920x778 USK Alu/C",BUF,30000.0,03.11.2022,,0
1325,BIL22860415,"0,17*860*942 HBI BLANK",BIL,30000.0,03.11.2022,,0
1326,MOE22062416,OT62-ELQ6215A5A USK 21E,MOE,25000.0,07.11.2022,,0
1327,MOE22062417,OT62-ELQ6216A2A  USK ver3,MOE,42000.0,07.11.2022,,0
1328,VAJ22062418,OT62-ELQ6216A2A ver2,VAJ,13000.0,07.11.2022,,0
1329,VIL22062419,OT62-ELQ6216A2A  USK ver3,VIL,7000.0,07.11.2022,заміна!!!,0
1330,DEV22070420,OT070-ELQ7013A9A USK,DEV,30000.0,07.11.2022,заміна!!!,0
1331,DEV22070421,OT070-ELQ7033A2A  TH580 USK,DEV,30000.0,07.11.2022,,0
1332,WEI22153422,OT153-ELQ1542A3A USK,WEI,5000.0,08.11.2022,відібрати з 412,0
1333,WEI22153423,OT153-ELQ1542A3A USK,WEI,6500.0,08.11.2022,1  рулон,0
1334,DEV22070424,OT070-ELQ7022A6A 28/28 USK ,DEV,24000.0,08.11.2022,3 рулона,0
1335,BIL22895425,"0,19x895x907 USK BLANK",BIL,30000.0,09.11.2022,,0
1336,BIL22877426,"0,18x877x942 USK BLANK",BIL,1000.0,09.11.2022,далі зняти рулон,0
1337,BUF22838427,"0,17x838x942 USK ALU/С",BUF,26000.0,09.11.2022,,0
1338,BIL22838428,"0,17x838x942 USK BLANK",BIL,11000.0,09.11.2022,,0
1339,BUF22975429,"0,14x975x925 G/C USK",BUF,17000.0,09.11.2022,,0
1340,BUF22918430,"0,14x918x925 IMP G/C",BUF,11200.0,09.11.2022,пачки розпакувати,0
1341,BUF22918431,"0,14x918x925 G/C",BUF,4000.0,09.11.2022,,0
1342,BIL22922432,"0,17x922x942 HBI BLANK",BIL,20000.0,09.11.2022,,0
1343,BUF22975433,"0,14x975x925 IMP G/C",BUF,7610.0,11.11.2022,,0
1344,BUF22975434,"0,14x975x925 G/C USK",BUF,30000.0,14.11.2022,,0
1345,BUF22975435,"0,14x975x925 G/C USK",BUF,30000.0,14.11.2022,,0
1346,BIL22808436,"0,18x808x908 USK BLANK",BIL,30000.0,14.11.2022,62т жерсті,0
1347,BIL22808437,"0,18x808x908 USK BLANK",BIL,28000.0,14.11.2022,,0
1348,VAJ22096438,OT096-A07B05 USK Vaja auto,VAJ,32000.0,15.11.2022,,0
1349,BIL22808439,"0,20x808x908 USK BLANK",BIL,28000.0,15.11.2022,,0
1350,BIL22808440,"0,18x808x908 ERD BLANK",BIL,6000.0,15.11.2022,,0
1351,BUF22920441,"0,16x920x778 USK Alu/C",BUF,30000.0,15.11.2022,,0
1352,BUF22942442,"0,16x942x790 ALU/С",BUF,7000.0,16.11.2022,,0
1353,VIL22954443,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,16.11.2022,,0
1354,BIL22896444,"0,18x896x795 USK W/С",BIL,20000.0,05.12.2022,,0
1355,BIL22896445,"0,17x896x795 W/C",BIL,20000.0,05.12.2022,,0
1356,BIL22959446,"0,17x959x901 USK BLANK",BIL,19000.0,05.12.2022,,0
1357,MOE22062447,OT62-ELQ6216A2A  USK ver3,MOE,4500.0,05.12.2022,,0
1358,BIL22959448,"0,17x959x901 USK BLANK",BIL,37000.0,05.12.2022,,0
1359,BUF22975449,"0,14x975x925 G/C USK",BUF,18000.0,06.12.2022,,0
1360,BUF22838450,"0,17x838x942 ALU/С",BUF,39000.0,06.12.2022,,0
1361,BUF22838451,"0,17x838x942 USK ALU/С",BUF,8000.0,06.12.2022,,0
1362,ZNO22153412A,OT153-ELQ1542A3A USK,ZNO,9000.0,02.11.2022,перепак+долаковка,0
1363,BUF22096452,OT96 Alu/C USK auto,BUF,20000.0,06.12.2022,,0
1364,BUF22096453,OT96 Alu/C HBI auto,BUF,15000.0,06.12.2022,,0
1365,BUF22070454,OT070-ELQ7013A9A TH550,BUF,25000.0,06.12.2022,,0
1366,ZNO22070455,OT070-ELQ7013A9A ,ZNO,19000.0,08.12.2022,,0
1367,DEV22070456,OT070-ELQ7033A2A  TH580 USK,DEV,40000.0,08.12.2022,,0
1368,BIL22895457,"0,19x895x907 USK BLANK",BIL,40000.0,08.12.2022,,0
1369,BUF22975458,"0,14x975x925 G/C USK",BUF,24500.0,12.12.2022,,0
1370,BUF22838459,"0,17x838x942 ALU/С",BUF,25000.0,13.12.2022,,0
1371,BUF22838460,"0,17x838x942 ALU/С",BUF,25000.0,13.12.2022,,0
1372,BIL22099461,OT099-V14B05,BIL,5000.0,13.12.2022,,0
1373,BIL22860462,"0,17*860*942 HBI BLANK",BIL,30000.0,13.12.2022,,0
1374,BIL22860463,"0,17*860*942 HBI BLANK",BIL,30000.0,13.12.2022,,0
1375,BIL22860464,"0,17x860x795 BLANK",BIL,13000.0,13.12.2022,,0
1376,BUF22877465,"0,18x877x1066 W/G IMP",BUF,13000.0,14.12.2022,,0
1377,BIL22808466,"0,18x808x908 USK BLANK",BIL,40000.0,15.12.2022,калібровка,0
1378,BUF22096467,OT96 Alu/C HBI auto,BUF,35000.0,19.12.2022,,0
1379,VAJ22096468,OT96 Alu/G Vaja (auto),VAJ,25000.0,19.12.2022,,0
1380,VAJ22096469,OT96 Alu/G Vaja (auto),VAJ,22000.0,19.12.2022,,0
1381,BUF22830470,"0,18x830x801 Alu/C 28S",BUF,15600.0,19.12.2022,,0
1382,BIL22808471,"0,18x808x908 USK BLANK",BIL,40000.0,21.12.2022,калібровка,0
1383,BUF22830472,"0,18x830x801 Alu/C 28S",BUF,20000.0,23.12.2022,,0
1384,BUF22830473,"0,18x830x801 Alu/C 28S",BUF,20000.0,23.12.2022,,0
1385,BUF22070474,OT070-ELQ7013A9A ,BUF,40000.0,26.12.2022,,0
1386,BUF22975475,"0,14x975x925 G/C USK",BUF,8000.0,26.12.2022,,0
1387,MOE22062476,OT62-ELQ6216A2A  USK ver3,MOE,30000.0,26.12.2022,,0
1388,BIL22860477,"0,18x860x873 USK BLANK",BIL,25000.0,26.12.2022,,0
1389,BUF22913478,"0,14x913x766 USK A08",BUF,30000.0,27.12.2022,,0
1390,BUF22942479,"0,16x942x790 ALU/С",BUF,18000.0,27.12.2022,,0
1391,BUF22838480,"0,17x838x942 ALU/С",BUF,20000.0,28.12.2022,,0
1392,BIL23860481,"0,18x860x873 TH460 ARF BLANK",BIL,30000.0,16.01.2023,,0
1393,BIL23860482,"0,18x860x873 TH460 USK BLANK",BIL,20000.0,16.01.2023,,0
1394,BIL23099483,"OT99-921XQ 0,20 ALU/G",BIL,20000.0,17.01.2023,,0
1395,BUF23096484,OT96 Alu/C HBI auto,BUF,10000.0,17.01.2023,,0
1396,BUF23975485,"0,14x975x925 G/C",BUF,30000.0,17.01.2023,,0
1397,DEV23099486,OT99-D10B05,DEV,700.0,18.01.2023,,0
1398,DEV23096487,OT96-D10B05,DEV,700.0,18.01.2023,,0
1399,BIL23902488,"0,19x902x907 USK BLANK",BIL,30000.0,18.01.2023,,0
1400,BUF23070489,OT070-ELQ7013A9A ,BUF,31000.0,19.01.2023,,0
1401,VIL23062490,OT62-ELQ6216A2A  USK ver3,VIL,38000.0,19.01.2023,,0
1402,BIL23922491,"0,17x922x868 HBI TH550 BLANK",BIL,20000.0,20.01.2023,,0
1403,BUF23070492,OT070-ELQ7013A9A ,BUF,20000.0,20.01.2023,,0
1404,ZNO23153493,OT153-ELQ1554A0A,ZNO,11000.0,20.01.2023,,0
1405,WEI23153494,OT153-ELQ1542A3A HBI,WEI,11000.0,23.01.2023,,0
1406,ZNO23153495,OT153-ELQ1554A0A,ZNO,11000.0,23.01.2023,,0
1407,BUF23950496,"0,14x950x925 G/C USK",BUF,20000.0,25.01.2023,,0
1408,BIL23838497,"0,17x838x942 BLANK",BIL,37000.0,25.01.2023,,0
1409,DEV23070498,OT070-ELQ7022A6A ,DEV,20000.0,26.01.2023,,0
1410,ZNO23070499,OT070-ELQ7013A9A ,ZNO,20000.0,26.01.2023,,0
1411,BIL23920500,"0,16x920x778 USK BIL",BIL,11000.0,27.01.2023,,0
1412,BUF23912501,"0,15x912x925 G/C HBI",BUF,25000.0,27.01.2023,,0
1413,VAJ23096502,OT96 Alu/G Vaja (auto),VAJ,10000.0,27.01.2023,,0
1414,BUF23096503,OT96 Alu/C HBI auto,BUF,30000.0,27.01.2023,,0
1415,BIL23860504,"0,17*860*942 HBI BLANK",BIL,30000.0,30.01.2023,,0
1416,BUF23918505,"0,14x918x925 G/C",BUF,7000.0,30.01.2023,,0
1417,BUF23975506,"0,14x975x925 G/C",BUF,7000.0,30.01.2023,,0
1418,BIL23902507,"0,19x902x907 USK BLANK",BIL,30000.0,30.01.2023,,0
1419,BUF23942508,"0,16x942x790 ALU/С",BUF,30000.0,31.01.2023,,0
1420,BUF23942509,"0,16x942x790 ALU/С",BUF,25000.0,31.01.2023,,0
1421,BUF23950510,"0,14x950x925 G/C USK",BUF,20000.0,31.01.2023,,0
1422,ZNO23153495A,OT153-ELQ1542A3A HBI,ZNO,3000.0,31.01.2023,"3-3,3т",0
1423,BUF23912511,"0,15x912x925 G/C HBI",BUF,36000.0,03.02.2023,,0
1424,ZNO23153512,OT153-ELQ1554A0A,ZNO,10000.0,03.02.2023,,0
1425,ZNO23153513,OT153-ELQ1554A0A,ZNO,10000.0,03.02.2023,,0
1426,WEI23153514,OT153-ELQ1542A3A HBI,WEI,10000.0,04.02.2023,Ок,0
1427,VAJ23096515,OT96 Alu/G Vaja (auto),VAJ,30000.0,06.02.2023,,0
1428,ZNO23153516,OT153-ELQ1554A0A,ZNO,10000.0,06.02.2023,,0
1429,BUF23924517,"0,14x924x926 USK IMP G/K",BUF,315.0,06.02.2023,,0
1430,BUF23920518,"0,16x920x778 USK Alu/C",BUF,9200.0,07.02.2023,залишок з БЦ,0
1431,BUF23920519,"0,16x920x778 Alu/C",BUF,11800.0,07.02.2023,,0
1432,BUF23913520,"0,14x913x766 21E",BUF,15000.0,07.02.2023,,0
1433,BIL23838521,"0,17x838x942 BLANK",BIL,10000.0,07.02.2023,,0
1434,BUF23913522,"0,14x913x766 ALU/C",BUF,7000.0,08.02.2023,,0
1435,BUF23975523,"0,14x975x925 G/C",BUF,40000.0,08.02.2023,,0
1436,BIL23950524,"0,27x950x780 HBI BLANK",BIL,2000.0,08.02.2023,,0
1437,BIL23860525,"0,18x860x873  BLANK",BIL,40000.0,08.02.2023,,0
1438,BUF23975526,"0,14x975x925 G/C",BUF,20000.0,09.02.2023,,0
1439,BIL23860527,"0,18x860x873  BLANK",BIL,34000.0,09.02.2023,,0
1440,BIL23099528,"OT99-921XQ 0,20 ALU/G",BIL,30000.0,09.02.2023,,0
1441,BUF23838529,"0,17x838x942 ALU/С",BUF,20000.0,09.02.2023,,0
1442,BUF23913530,"0,14x913x766 ALU/C",BUF,30000.0,09.02.2023,,0
1443,BIL23896531,"0,17x896x795 BLANK",BIL,40000.0,09.02.2023,,0
1444,BIL23896532,"0,18x896x795 USK BLANK",BIL,20000.0,09.02.2023,,0
1445,BIL23896533,"0,18x896x795 RAS BLANK",BIL,20000.0,09.02.2023,,0
1446,BIL23860534,"0,17x860x795 BLANK",BIL,25000.0,09.02.2023,,0
1447,BIL23099535,,BIL,8500.0,13.02.2023,"0,19*902 ",0
1448,ZNO23153536,OT153-ELQ1554A0A,ZNO,15000.0,13.02.2023,,0
1449,WEI23153537,OT153-ELQ1542A3A HBI,WEI,15000.0,13.02.2023,,0
1450,BIL23860538,"0,18x860x873  BLANK",BIL,16000.0,14.02.2023,,0
1451,BUF23096539,OT96 Alu/C HBI auto,BUF,30000.0,14.02.2023,,0
1452,BUF23096540,OT96 Alu/C HBI auto,BUF,20000.0,14.02.2023,,0
1453,BIL23808541,"0,18x808x908 HBI BLANK",BIL,34000.0,14.02.2023,,0
1454,BUF23975542,"0,14x975x925 G/C",BUF,20000.0,15.02.2023,,0
1455,BUF23975543,"0,15x975x925 G/C RAS",BUF,30000.0,15.02.2023,,0
1456,BUF23918544,"0,15x918x925 G/C RAS",BUF,10000.0,15.02.2023,,0
1457,BUF23920545,"0,14x920x778 Alu/C RAS",BUF,20000.0,16.02.2023,,0
1458,BUF23920546,"0,16x920x778 Alu/C",BUF,20000.0,16.02.2023,,0
1459,VIL23062547,OT62-ELQ6216A2A  USK ver3,VIL,25000.0,16.02.2023,,0
1460,VAJ23062548,OT62-ELQ6216A2A ver2,VAJ,25000.0,16.02.2023,,0
1461,BUF23918549,"0,15x918x925 G/C RAS",BUF,20000.0,17.02.2023,,0
1462,BIL23896550,"0,17x896x795 BLANK",BIL,10000.0,17.02.2023,,0
1463,BUF23838551,"0,17x838x942 ALU/С",BUF,10000.0,17.02.2023,,0
1464,BIL23895552,"0,19x895x907 BLANK",BIL,30000.0,20.02.2023,,0
1465,BIL23895553,"0,19x895x907 BLANK",BIL,30000.0,20.02.2023,,0
1466,BIL23896554,"0,17x896x795 W/C",BIL,40000.0,20.02.2023,,0
1467,BUF23918555,"0,15x918x925 G/C RAS",BUF,20000.0,20.02.2023,,0
1468,BUF23918556,"0,15x918x925 G/C RAS",BUF,20000.0,20.02.2023,,0
1469,BUF23918557,"0,15x918x925 G/C RAS",BUF,20000.0,21.02.2023,,0
1470,VAJ23096558,OT96-15VK05 HBIS,VAJ,7000.0,21.02.2023,,0
1471,ZNO23153559,OT153-ELQ0561A2A HBI,ZNO,10000.0,22.02.2023,,0
1472,BUF23070561,OT70-ELQ7022A5A TH550,BUF,15000.0,22.02.2023,,0
1473,BIL23959562,"0,17x959x901 BLANK",BIL,35000.0,22.02.2023,,0
1474,BIL23860563,"0,18x860x873  BLANK",BIL,31000.0,22.02.2023,,0
1475,BIL23099564,"OT99-921XQ 0,20 ALU/G",BIL,25000.0,23.02.2023,,0
1476,BIL23099565,"OT99-921XQ 0,20 ALU/G",BIL,20000.0,23.02.2023,,0
1477,BIL23896566,"0,17x896x795 BLANK",BIL,30000.0,23.02.2023,,0
1478,BUF23918567,"0,15x918x925 G/C RAS",BUF,30000.0,24.02.2023,,0
1479,BUF23913568,"0,14x913x766 ALU/C",BUF,30000.0,27.02.2023,,0
1480,BUF23913569,"0,14x913x766 21E",BUF,20000.0,27.02.2023,,0
1481,BUF23975570,"0,15x975x925 W/C RAS",BUF,20000.0,27.02.2023,,0
1482,BUF23942571,"0,16x942x790 ALU/С",BUF,40000.0,27.02.2023,,0
1483,BUF23096572,OT96 Alu/C HBI auto,BUF,30000.0,28.02.2023,,0
1484,VIL23062573,OT62-ELQ6216A2A ver2,VIL,25000.0,28.02.2023,,0
1485,VIL23062574,OT62-ELQ6216A2A ver2,VIL,25000.0,28.02.2023,,0
1486,BIL23860575,"0,18x860x873  BLANK",BIL,40000.0,01.03.2023,,0
1487,ZNO23153576,OT153-ELQ1554A0A,ZNO,10000.0,01.03.2023,,0
1488,ZNO23153577,OT153-ELQ0561A2A HBI,ZNO,17000.0,01.03.2023,,0
1489,BIL23860578,"0,17x860x795 BLANK",BIL,40000.0,01.03.2023,,0
1490,WEI23153579,OT153-ELQ1542A3A HBI,WEI,6000.0,02.03.2023,,0
1491,BUF23096580,OT96 Alu/C HBI auto,BUF,30000.0,03.03.2023,,0
1492,BUF23942581,"0,16x942x790 ALU/С",BUF,30000.0,06.03.2023,,0
1493,BIL23808582,"0,18x808x908 HBI BLANK",BIL,7000.0,06.03.2023,,0
1494,BUF23070583,OT070-ELQ7013A9A TH550,BUF,20000.0,06.03.2023,,0
1495,BUF23070584,OT070-ELQ7013A9A ERD,BUF,7800.0,06.03.2023,,0
1496,BUF23838585,"0,17x838x942 ALU/С",BUF,10000.0,06.03.2023,,0
1497,ZNO23153586,OT153-W18U23 USK,ZNO,3800.0,06.03.2023,ПЕРЕВЕРНУТИ,0
1498,ZNO23153587,OT153-ELQ1542A3A USK,ZNO,5600.0,06.03.2023,,0
1499,WEI23153588,OT153-ELQ1542A3A HBI,WEI,5000.0,06.03.2023,,0
1500,ZNO23153589,OT153-ELQ1554A0A,ZNO,5000.0,06.03.2023,,0
1501,DEV23099590,OT99-D10B05 203XQ,DEV,6500.0,06.03.2023,,0
1502,BIL23895591,"0,19x895x907 BLANK",BIL,40000.0,06.03.2023,,0
1503,BIL23918592,"0,15x918x925 BLANK RAS",BIL,32500.0,07.03.2023,залишок нам!!!,0
1504,BUF23918593,"0,15x918x925 G/C RAS",BUF,14000.0,07.03.2023,,0
1505,ZNO23153594,OT153-W18B35 USK,ZNO,10000.0,08.03.2023,,0
1506,BUF23913595,"0,14x913x766 ALU/C",BUF,27000.0,08.03.2023,,0
1507,BUF23913596,"0,14x913x766 21E",BUF,23000.0,08.03.2023,,0
1508,BIL23895597,"0,19x895x907 BLANK",BIL,30000.0,08.03.2023,,0
1509,VIL23062598,OT62-ELQ6216A2A ver2,VIL,20000.0,13.03.2023,,0
1510,VIL23062599,OT62-ELQ6216A2A ver2,VIL,20000.0,13.03.2023,,0
1511,BIL23896600,"0,17x896x795 BLANK",BIL,40000.0,13.03.2023,,0
1512,BUF23096601,OT96 Alu/C HBI auto,BUF,22000.0,14.03.2023,,0
1513,BUF23096602,OT96 Alu/C HBI auto,BUF,23000.0,14.03.2023,,0
1514,BUF23838603,"0,17x838x942 ALU/С",BUF,40000.0,14.03.2023,,0
1515,BIL23896604,"0,18x896x795 BLANK",BIL,40000.0,14.03.2023,"всі, що є",0
1516,BUF23975605,"0,15x975x925 G/C USK",BUF,40000.0,14.03.2023,,0
1517,BUF23838606,"0,17x838x942 ALU/С",BUF,20000.0,15.03.2023,,0
1518,BUF23920607,"0,16x920x778 Alu/C",BUF,20000.0,15.03.2023,,0
1519,BIL23922608,"0,17x922x868 HBI TH550 BLANK",BIL,21000.0,15.03.2023,,0
1520,ZNO23153609,OT153-ELQ1554A0A USK,ZNO,10000.0,15.03.2023,,0
1521,ZNO23153610,OT153-ELQ1554A0A,ZNO,11500.0,15.03.2023,,0
1522,BUF23070611,OT070-ELQ7013A9A ,BUF,20000.0,16.03.2023,,0
1523,VIL23062612,OT62-ELQ6216A2A ver2,VIL,30000.0,16.03.2023,,0
1524,VIL23062613,OT62-ELQ6216A2A ver2,VIL,30000.0,16.03.2023,,0
1525,BUF23918614,"0,15x918x925 G/C USK",BUF,19000.0,17.03.2023,,0
1526,BUF23838615,"0,17x838x942 ALU/С",BUF,20000.0,17.03.2023,,0
1527,BIL23860616,"0,18x860x873  BLANK",BIL,40000.0,20.03.2023,,0
1528,BIL23913617,"0,14x913x766 USK BLANK",BIL,7500.0,20.03.2023,НЕ менше!,0
1529,BUF23913618,"0,14x913x766 USK A08",BUF,30000.0,20.03.2023,,0
1530,BUF23096619,OT96 Alu/C HBI auto,BUF,20000.0,20.03.2023,,0
1531,BUF23070620,OT070-ELQ7013A9A ,BUF,18000.0,20.03.2023,,0
1532,BUF23942621,"0,16x942x790 ALU/С USK",BUF,9000.0,21.03.2023,,0
1533,BUF23942622,"0,16x942x790 ALU/С",BUF,9000.0,21.03.2023,,0
1534,BUF23838623,"0,17x838x942 ALU/С",BUF,25000.0,21.03.2023,,0
1535,BUF23838624,"0,17x838x942 ALU/С",BUF,25000.0,21.03.2023,,0
1536,BIL23838625,"0,20x838x690 BLANK",BIL,2400.0,21.03.2023,,0
1537,BUF23975626,"0,15x975x925 G/C USK",BUF,9000.0,22.03.2023,,0
1538,BUF23975627,"0,14x975x925 G/C USK",BUF,18000.0,22.03.2023,,0
1539,BUF23070628,OT070-ELQ7013A9A ,BUF,20000.0,22.03.2023,,0
1540,DEV23070629,OT070-ELQ7022A5A 21Е HBI,DEV,20000.0,22.03.2023,,0
1541,BIL23896630,"0,17x896x795 BLANK USK",BIL,30000.0,23.03.2023,,0
1542,BIL23896631,"0,17x896x795 BLANK USK",BIL,30000.0,23.03.2023,,0
1543,BUF23918632,"0,15x918x925 G/C USK",BUF,30000.0,27.03.2023,,0
1544,BUF23918633,"0,15x918x925 G/C USK",BUF,30000.0,27.03.2023,,0
1545,ZNO23070634,OT070-ELQ7013A11A,ZNO,6000.0,27.03.2023,,0
1546,ZNO23070635,OT070-ELQ7013A9A ,ZNO,25000.0,27.03.2023,,0
1547,BUF23070636,OT070-ELQ7013A9A ,BUF,25000.0,27.03.2023,,0
1548,BUF23975637,"0,15x975x925 G/C USK",BUF,9000.0,28.03.2023,,0
1549,BUF23975638,"0,14x975x925 G/C USK",BUF,40000.0,28.03.2023,,0
1550,BIL23896639,"0,17x896x795 BLANK",BIL,40000.0,28.03.2023,,0
1551,BIL23896640,"0,17x896x795 BLANK USK",BIL,9000.0,28.03.2023,,0
1552,BUF23942641,"0,16x942x790 ALU/С",BUF,20000.0,28.03.2023,,0
1553,BIL23896642,"0,18x896x795 BLANK",BIL,30000.0,29.03.2023,,0
1554,BIL23896643,"0,18x896x795 BLANK",BIL,30000.0,29.03.2023,,0
1555,BUF23975644,"0,15x975x925 G/C USK",BUF,10000.0,29.03.2023,,0
1556,BUF23918645,"0,15x918x925 G/C USK",BUF,30000.0,29.03.2023,,0
1557,BUF23838646,"0,17x838x942 ALU/С",BUF,30000.0,03.04.2023,,0
1558,BUF23838647,"0,17x838x942 ALU/С",BUF,30000.0,03.04.2023,,0
1559,BUF23096648,OT96 Alu/C HBI auto,BUF,30000.0,03.04.2023,,0
1560,BIL23808649,"0,18x808x908 HBI BLANK",BIL,40000.0,03.04.2023,,0
1561,VAJ23062650,OT62-ELQ6215A5A HBI 21E,VAJ,25000.0,04.04.2023,,0
1562,VIL23062651,OT62-ELQ6216A2A ver2,VIL,25000.0,04.04.2023,,0
1563,BUF23070652,OT070-ELQ7013A9A ,BUF,25000.0,04.04.2023,,0
1564,BUF23070653,OT070-ELQ7013A9A ,BUF,25000.0,05.04.2023,,0
1565,BUF23920654,"0,16x920x778 Alu/C",BUF,21000.0,05.04.2023,,0
